DELIVERY_DATE,TYPE_OF_RESERVES,PRODUCT,ENERGY_PRICE_[EUR/MWh],OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY
2024-09-01,aFRR,NEG_032,110.25,5,5,DE
2024-09-01,aFRR,NEG_032,110.26,5,5,DE
2024-09-01,aFRR,NEG_032,110.27,5,5,DE
2024-09-01,aFRR,NEG_032,110.28,5,5,DE
2024-09-01,aFRR,NEG_032,110.29,5,5,DE
2024-09-01,aFRR,NEG_032,110.31,5,5,DE
2024-09-01,aFRR,NEG_032,110.32,5,5,DE
2024-09-01,aFRR,NEG_032,110.33,5,5,DE
2024-09-01,aFRR,NEG_032,110.34,5,5,DE
2024-09-01,aFRR,NEG_032,110.35,5,5,DE
2024-09-01,aFRR,NEG_032,110.36,5,5,DE
2024-09-01,aFRR,NEG_032,110.37,5,5,DE
2024-09-01,aFRR,NEG_032,110.38,5,5,DE
2024-09-01,aFRR,NEG_032,110.39,5,5,DE
2024-09-01,aFRR,NEG_032,110.4,5,5,DE
2024-09-01,aFRR,NEG_032,110.41,5,5,DE
2024-09-01,aFRR,NEG_032,110.42,5,5,DE
2024-09-01,aFRR,NEG_032,110.43,5,5,DE
2024-09-01,aFRR,NEG_032,110.44,5,5,DE
2024-09-01,aFRR,NEG_032,110.45,5,5,DE
2024-09-01,aFRR,NEG_032,110.47,5,5,DE
2024-09-01,aFRR,NEG_032,110.48,5,5,DE
2024-09-01,aFRR,NEG_032,110.49,5,5,DE
2024-09-01,aFRR,NEG_032,110.5,5,5,DE
2024-09-01,aFRR,NEG_032,110.51,5,5,DE
2024-09-01,aFRR,NEG_032,110.52,5,5,DE
2024-09-01,aFRR,NEG_032,110.53,5,5,DE
2024-09-01,aFRR,NEG_032,110.54,5,5,DE
2024-09-01,aFRR,NEG_032,110.55,5,5,DE
2024-09-01,aFRR,NEG_032,110.56,5,5,DE
2024-09-01,aFRR,NEG_032,110.57,5,5,DE
2024-09-01,aFRR,NEG_032,110.58,5,5,DE
2024-09-01,aFRR,NEG_032,110.59,5,5,DE
2024-09-01,aFRR,NEG_032,110.6,5,5,DE
2024-09-01,aFRR,NEG_032,110.61,5,5,DE
2024-09-01,aFRR,NEG_032,110.62,5,5,DE
2024-09-01,aFRR,NEG_032,110.64,5,5,DE
2024-09-01,aFRR,NEG_032,110.65,5,5,DE
2024-09-01,aFRR,NEG_032,110.66,5,5,DE
2024-09-01,aFRR,NEG_032,110.67,5,5,DE
2024-09-01,aFRR,NEG_032,110.68,5,5,DE
2024-09-01,aFRR,NEG_032,110.69,5,5,DE
2024-09-01,aFRR,NEG_032,110.7,5,5,DE
2024-09-01,aFRR,NEG_032,110.71,5,5,DE
2024-09-01,aFRR,NEG_032,110.72,5,5,DE
2024-09-01,aFRR,NEG_032,110.73,5,5,DE
2024-09-01,aFRR,NEG_032,110.74,5,5,DE
2024-09-01,aFRR,NEG_032,110.75,3,3,DE
2024-09-01,aFRR,NEG_032,111.34,1,1,DE
2024-09-01,aFRR,NEG_032,111.65,5,5,DE
2024-09-01,aFRR,NEG_032,111.66,5,5,DE
2024-09-01,aFRR,NEG_032,111.67,5,5,DE
2024-09-01,aFRR,NEG_032,111.68,5,5,DE
2024-09-01,aFRR,NEG_032,111.69,5,5,DE
2024-09-01,aFRR,NEG_032,111.7,5,5,DE
2024-09-01,aFRR,NEG_032,111.71,5,5,DE
2024-09-01,aFRR,NEG_032,111.72,5,5,DE
2024-09-01,aFRR,NEG_032,111.73,5,5,DE
2024-09-01,aFRR,NEG_032,111.74,5,5,DE
2024-09-01,aFRR,NEG_032,111.75,5,5,DE
2024-09-01,aFRR,NEG_032,111.76,5,5,DE
2024-09-01,aFRR,NEG_032,111.77,5,5,DE
2024-09-01,aFRR,NEG_032,111.78,5,5,DE
2024-09-01,aFRR,NEG_032,111.79,5,5,DE
2024-09-01,aFRR,NEG_032,111.81,5,5,DE
2024-09-01,aFRR,NEG_032,111.82,5,5,DE
2024-09-01,aFRR,NEG_032,111.83,5,5,DE
2024-09-01,aFRR,NEG_032,111.84,5,5,DE
2024-09-01,aFRR,NEG_032,111.85,5,5,DE
2024-09-01,aFRR,NEG_032,111.86,5,5,DE
2024-09-01,aFRR,NEG_032,111.87,5,5,DE
2024-09-01,aFRR,NEG_032,111.88,5,5,DE
2024-09-01,aFRR,NEG_032,111.89,5,5,DE
2024-09-01,aFRR,NEG_032,111.9,5,5,DE
2024-09-01,aFRR,NEG_032,111.91,5,5,DE
2024-09-01,aFRR,NEG_032,111.92,5,5,DE
2024-09-01,aFRR,NEG_032,111.93,5,5,DE
2024-09-01,aFRR,NEG_032,111.94,5,5,DE
2024-09-01,aFRR,NEG_032,111.95,5,5,DE
2024-09-01,aFRR,NEG_032,111.96,5,5,DE
2024-09-01,aFRR,NEG_032,111.98,5,5,DE
2024-09-01,aFRR,NEG_032,111.99,5,5,DE
2024-09-01,aFRR,NEG_032,112.0,5,5,DE
2024-09-01,aFRR,NEG_032,112.01,5,5,DE
2024-09-01,aFRR,NEG_032,112.02,5,5,DE
2024-09-01,aFRR,NEG_032,112.03,5,5,DE
2024-09-01,aFRR,NEG_032,112.04,5,5,DE
2024-09-01,aFRR,NEG_032,112.05,5,5,DE
2024-09-01,aFRR,NEG_032,112.06,5,5,DE
2024-09-01,aFRR,NEG_032,112.07,5,5,DE
2024-09-01,aFRR,NEG_032,112.08,5,5,DE
2024-09-01,aFRR,NEG_032,112.09,5,5,DE
2024-09-01,aFRR,NEG_032,112.1,5,5,DE
2024-09-01,aFRR,NEG_032,112.11,5,5,DE
2024-09-01,aFRR,NEG_032,112.12,5,5,DE
2024-09-01,aFRR,NEG_032,112.14,5,5,DE
2024-09-01,aFRR,NEG_032,112.15,5,5,DE
2024-09-01,aFRR,NEG_032,112.16,5,5,DE
2024-09-01,aFRR,NEG_032,112.17,5,5,DE
2024-09-01,aFRR,NEG_032,112.18,5,5,DE
2024-09-01,aFRR,NEG_032,112.19,5,5,DE
2024-09-01,aFRR,NEG_032,112.2,5,5,DE
2024-09-01,aFRR,NEG_032,112.21,5,5,DE
2024-09-01,aFRR,NEG_032,112.22,5,5,DE
2024-09-01,aFRR,NEG_032,112.23,5,5,DE
2024-09-01,aFRR,NEG_032,112.24,5,5,DE
2024-09-01,aFRR,NEG_032,112.25,5,5,DE
2024-09-01,aFRR,NEG_032,112.26,5,5,DE
2024-09-01,aFRR,NEG_032,112.27,5,5,DE
2024-09-01,aFRR,NEG_032,112.28,5,5,DE
2024-09-01,aFRR,NEG_032,112.29,5,5,DE
2024-09-01,aFRR,NEG_032,112.31,5,5,DE
2024-09-01,aFRR,NEG_032,112.32,5,5,DE
2024-09-01,aFRR,NEG_032,112.33,5,5,DE
2024-09-01,aFRR,NEG_032,112.34,5,5,DE
2024-09-01,aFRR,NEG_032,112.35,5,5,DE
2024-09-01,aFRR,NEG_032,112.36,5,5,DE
2024-09-01,aFRR,NEG_032,112.37,5,5,DE
2024-09-01,aFRR,NEG_032,112.38,4,4,DE
2024-09-01,aFRR,NEG_032,112.6,5,5,DE
2024-09-01,aFRR,NEG_032,112.62,5,5,DE
2024-09-01,aFRR,NEG_032,112.65,5,5,DE
2024-09-01,aFRR,NEG_032,112.67,5,5,DE
2024-09-01,aFRR,NEG_032,112.69,5,5,DE
2024-09-01,aFRR,NEG_032,112.71,5,5,DE
2024-09-01,aFRR,NEG_032,112.74,5,5,DE
2024-09-01,aFRR,NEG_032,112.76,5,5,DE
2024-09-01,aFRR,NEG_032,112.78,5,5,DE
2024-09-01,aFRR,NEG_032,112.8,5,5,DE
2024-09-01,aFRR,NEG_032,112.83,5,5,DE
2024-09-01,aFRR,NEG_032,112.85,5,5,DE
2024-09-01,aFRR,NEG_032,112.87,5,5,DE
2024-09-01,aFRR,NEG_032,112.9,5,5,DE
2024-09-01,aFRR,NEG_032,112.92,5,5,DE
2024-09-01,aFRR,NEG_032,112.94,5,5,DE
2024-09-01,aFRR,NEG_032,112.96,5,5,DE
2024-09-01,aFRR,NEG_032,112.99,5,5,DE
2024-09-01,aFRR,NEG_032,113.0,1,1,DE
2024-09-01,aFRR,NEG_032,113.01,5,5,DE
2024-09-01,aFRR,NEG_032,113.03,5,5,DE
2024-09-01,aFRR,NEG_032,113.06,5,5,DE
2024-09-01,aFRR,NEG_032,113.08,5,5,DE
2024-09-01,aFRR,NEG_032,113.1,5,5,DE
2024-09-01,aFRR,NEG_032,113.12,5,5,DE
2024-09-01,aFRR,NEG_032,113.15,5,5,DE
2024-09-01,aFRR,NEG_032,113.17,5,5,DE
2024-09-01,aFRR,NEG_032,113.19,5,5,DE
2024-09-01,aFRR,NEG_032,113.21,5,5,DE
2024-09-01,aFRR,NEG_032,113.24,5,5,DE
2024-09-01,aFRR,NEG_032,113.26,4,4,DE
2024-09-01,aFRR,NEG_032,113.34,1,1,DE
2024-09-01,aFRR,NEG_032,149.0,1,1,DE
2024-09-01,aFRR,NEG_032,149.01,5,5,DE
2024-09-01,aFRR,NEG_032,152.5,10,10,DE
2024-09-01,aFRR,NEG_032,174.63,1,1,DE
2024-09-01,aFRR,NEG_032,195.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,198.0,1,1,DE
2024-09-01,aFRR,NEG_032,199.0,5,5,DE
2024-09-01,aFRR,NEG_032,225.0,1,1,DE
2024-09-01,aFRR,NEG_032,225.0,1,1,DE
2024-09-01,aFRR,NEG_032,230.0,37,37,DE
2024-09-01,aFRR,NEG_032,231.25,1,1,DE
2024-09-01,aFRR,NEG_032,237.51,1,1,DE
2024-09-01,aFRR,NEG_032,243.77,1,1,DE
2024-09-01,aFRR,NEG_032,250.0,2,2,DE
2024-09-01,aFRR,NEG_032,250.0,5,5,DE
2024-09-01,aFRR,NEG_032,250.0,24,24,DE
2024-09-01,aFRR,NEG_032,250.02,1,1,DE
2024-09-01,aFRR,NEG_032,256.28,1,1,DE
2024-09-01,aFRR,NEG_032,257.85,1,1,DE
2024-09-01,aFRR,NEG_032,262.54,1,1,DE
2024-09-01,aFRR,NEG_032,268.8,1,1,DE
2024-09-01,aFRR,NEG_032,275.0,5,5,DE
2024-09-01,aFRR,NEG_032,275.0,1,1,DE
2024-09-01,aFRR,NEG_032,275.05,1,1,DE
2024-09-01,aFRR,NEG_032,281.31,1,1,DE
2024-09-01,aFRR,NEG_032,287.57,1,1,DE
2024-09-01,aFRR,NEG_032,290.71,1,1,DE
2024-09-01,aFRR,NEG_032,293.82,1,1,DE
2024-09-01,aFRR,NEG_032,300.0,4,4,DE
2024-09-01,aFRR,NEG_032,300.0,88,88,DE
2024-09-01,aFRR,NEG_032,300.0,1,1,DE
2024-09-01,aFRR,NEG_032,300.0,1,1,DE
2024-09-01,aFRR,NEG_032,300.0,1,1,DE
2024-09-01,aFRR,NEG_032,300.0,1,1,DE
2024-09-01,aFRR,NEG_032,300.0,1,1,DE
2024-09-01,aFRR,NEG_032,300.0,1,1,DE
2024-09-01,aFRR,NEG_032,300.0,1,1,DE
2024-09-01,aFRR,NEG_032,300.0,1,1,DE
2024-09-01,aFRR,NEG_032,300.0,1,1,DE
2024-09-01,aFRR,NEG_032,300.0,1,1,DE
2024-09-01,aFRR,NEG_032,300.0,1,1,DE
2024-09-01,aFRR,NEG_032,300.0,1,1,DE
2024-09-01,aFRR,NEG_032,300.0,1,1,DE
2024-09-01,aFRR,NEG_032,300.08,1,1,DE
2024-09-01,aFRR,NEG_032,301.0,1,1,DE
2024-09-01,aFRR,NEG_032,306.34,1,1,DE
2024-09-01,aFRR,NEG_032,312.6,1,1,DE
2024-09-01,aFRR,NEG_032,313.4,1,1,DE
2024-09-01,aFRR,NEG_032,318.85,1,1,DE
2024-09-01,aFRR,NEG_032,323.12,1,1,DE
2024-09-01,aFRR,NEG_032,323.57,1,1,DE
2024-09-01,aFRR,NEG_032,325.11,1,1,DE
2024-09-01,aFRR,NEG_032,325.8,1,1,DE
2024-09-01,aFRR,NEG_032,330.6,1,1,DE
2024-09-01,aFRR,NEG_032,331.37,1,1,DE
2024-09-01,aFRR,NEG_032,337.62,1,1,DE
2024-09-01,aFRR,NEG_032,338.2,1,1,DE
2024-09-01,aFRR,NEG_032,343.88,1,1,DE
2024-09-01,aFRR,NEG_032,350.0,59,59,DE
2024-09-01,aFRR,NEG_032,350.14,1,1,DE
2024-09-01,aFRR,NEG_032,350.6,1,1,DE
2024-09-01,aFRR,NEG_032,356.4,1,1,DE
2024-09-01,aFRR,NEG_032,356.42,1,1,DE
2024-09-01,aFRR,NEG_032,362.65,1,1,DE
2024-09-01,aFRR,NEG_032,363.0,1,1,DE
2024-09-01,aFRR,NEG_032,364.92,1,1,DE
2024-09-01,aFRR,NEG_032,368.4,1,1,DE
2024-09-01,aFRR,NEG_032,368.91,1,1,DE
2024-09-01,aFRR,NEG_032,375.17,1,1,DE
2024-09-01,aFRR,NEG_032,375.4,1,1,DE
2024-09-01,aFRR,NEG_032,380.0,5,5,DE
2024-09-01,aFRR,NEG_032,381.42,1,1,DE
2024-09-01,aFRR,NEG_032,387.68,1,1,DE
2024-09-01,aFRR,NEG_032,387.8,1,1,DE
2024-09-01,aFRR,NEG_032,389.28,1,1,DE
2024-09-01,aFRR,NEG_032,393.94,1,1,DE
2024-09-01,aFRR,NEG_032,395.0,4,4,DE
2024-09-01,aFRR,NEG_032,400.2,1,1,DE
2024-09-01,aFRR,NEG_032,400.2,1,1,DE
2024-09-01,aFRR,NEG_032,406.2,1,1,DE
2024-09-01,aFRR,NEG_032,406.45,1,1,DE
2024-09-01,aFRR,NEG_032,412.6,1,1,DE
2024-09-01,aFRR,NEG_032,412.71,1,1,DE
2024-09-01,aFRR,NEG_032,418.97,1,1,DE
2024-09-01,aFRR,NEG_032,422.14,1,1,DE
2024-09-01,aFRR,NEG_032,425.0,1,1,DE
2024-09-01,aFRR,NEG_032,425.22,1,1,DE
2024-09-01,aFRR,NEG_032,431.48,1,1,DE
2024-09-01,aFRR,NEG_032,437.74,1,1,DE
2024-09-01,aFRR,NEG_032,444.0,1,1,DE
2024-09-01,aFRR,NEG_032,444.0,1,1,DE
2024-09-01,aFRR,NEG_032,450.0,1,1,DE
2024-09-01,aFRR,NEG_032,455.0,1,1,DE
2024-09-01,aFRR,NEG_032,500.0,1,1,DE
2024-09-01,aFRR,NEG_032,500.0,10,10,DE
2024-09-01,aFRR,NEG_032,500.0,2,2,DE
2024-09-01,aFRR,NEG_032,500.0,2,2,DE
2024-09-01,aFRR,NEG_032,505.81,1,1,DE
2024-09-01,aFRR,NEG_032,510.0,1,1,DE
2024-09-01,aFRR,NEG_032,548.62,16,16,DE
2024-09-01,aFRR,NEG_032,555.21,1,1,DE
2024-09-01,aFRR,NEG_032,574.0,3,3,DE
2024-09-01,aFRR,NEG_032,666.0,1,1,DE
2024-09-01,aFRR,NEG_032,666.0,1,1,DE
2024-09-01,aFRR,NEG_032,666.0,1,1,DE
2024-09-01,aFRR,NEG_032,700.0,1,1,DE
2024-09-01,aFRR,NEG_032,745.5,1,1,DE
2024-09-01,aFRR,NEG_032,935.8,1,1,DE
2024-09-01,aFRR,NEG_032,990.0,1,1,DE
2024-09-01,aFRR,NEG_032,1000.0,1,1,DE
2024-09-01,aFRR,NEG_032,1000.0,17,17,DE
2024-09-01,aFRR,NEG_032,1000.0,5,5,DE
2024-09-01,aFRR,NEG_032,1000.0,5,5,DE
2024-09-01,aFRR,NEG_032,1025.0,5,5,DE
2024-09-01,aFRR,NEG_032,1025.0,5,5,DE
2024-09-01,aFRR,NEG_032,1125.0,1,1,DE
2024-09-01,aFRR,NEG_032,1126.08,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1210.0,1,1,DE
2024-09-01,aFRR,NEG_032,1250.0,1,1,DE
2024-09-01,aFRR,NEG_032,1263.79,5,5,DE
2024-09-01,aFRR,NEG_032,1300.0,8,8,DE
2024-09-01,aFRR,NEG_032,1300.0,2,2,DE
2024-09-01,aFRR,NEG_032,1316.38,1,1,DE
2024-09-01,aFRR,NEG_032,1497.38,1,1,DE
2024-09-01,aFRR,NEG_032,1498.0,1,1,DE
2024-09-01,aFRR,NEG_032,1498.0,1,1,DE
2024-09-01,aFRR,NEG_032,1498.0,1,1,DE
2024-09-01,aFRR,NEG_032,1502.59,5,5,DE
2024-09-01,aFRR,NEG_032,1506.67,1,1,DE
2024-09-01,aFRR,NEG_032,1600.0,6,6,DE
2024-09-01,aFRR,NEG_032,1600.0,7,7,DE
2024-09-01,aFRR,NEG_032,1600.0,5,5,DE
2024-09-01,aFRR,NEG_032,1696.96,1,1,DE
2024-09-01,aFRR,NEG_032,1700.0,4,4,DE
2024-09-01,aFRR,NEG_032,1741.38,5,5,DE
2024-09-01,aFRR,NEG_032,1887.26,1,1,DE
2024-09-01,aFRR,NEG_032,1980.17,5,5,DE
2024-09-01,aFRR,NEG_032,2000.0,5,5,DE
2024-09-01,aFRR,NEG_032,2000.0,5,5,DE
2024-09-01,aFRR,NEG_032,2000.0,1,1,DE
2024-09-01,aFRR,NEG_032,2000.0,2,2,DE
2024-09-01,aFRR,NEG_032,2048.64,5,5,DE
2024-09-01,aFRR,NEG_032,2077.55,1,1,DE
2024-09-01,aFRR,NEG_032,2218.97,5,5,DE
2024-09-01,aFRR,NEG_032,2219.36,5,5,DE
2024-09-01,aFRR,NEG_032,2222.0,5,5,DE
2024-09-01,aFRR,NEG_032,2267.84,1,1,DE
2024-09-01,aFRR,NEG_032,2390.08,5,5,DE
2024-09-01,aFRR,NEG_032,2457.76,5,5,DE
2024-09-01,aFRR,NEG_032,2560.8,5,5,DE
2024-09-01,aFRR,NEG_032,2696.55,5,5,DE
2024-09-01,aFRR,NEG_032,2731.52,5,5,DE
2024-09-01,aFRR,NEG_032,2902.24,2,2,DE
2024-09-01,aFRR,NEG_032,2935.34,5,5,DE
2024-09-01,aFRR,NEG_032,3174.14,5,5,DE
2024-09-01,aFRR,NEG_032,3333.0,5,5,DE
2024-09-01,aFRR,NEG_032,3412.93,5,5,DE
2024-09-01,aFRR,NEG_032,3651.72,5,5,DE
2024-09-01,aFRR,NEG_032,3890.52,5,5,DE
2024-09-01,aFRR,NEG_032,4129.31,5,5,DE
2024-09-01,aFRR,NEG_032,4362.0,1,1,DE
2024-09-01,aFRR,NEG_032,4368.1,5,5,DE
2024-09-01,aFRR,NEG_032,4444.0,5,5,DE
2024-09-01,aFRR,NEG_032,4606.9,5,5,DE
2024-09-01,aFRR,NEG_032,4845.69,5,5,DE
2024-09-01,aFRR,NEG_032,4979.0,3,3,DE
2024-09-01,aFRR,NEG_032,4990.0,5,5,DE
2024-09-01,aFRR,NEG_032,5084.48,5,5,DE
2024-09-01,aFRR,NEG_032,5150.0,1,1,DE
2024-09-01,aFRR,NEG_032,5180.0,1,1,DE
2024-09-01,aFRR,NEG_032,5219.0,1,1,DE
2024-09-01,aFRR,NEG_032,5323.28,5,5,DE
2024-09-01,aFRR,NEG_032,5325.0,1,1,DE
2024-09-01,aFRR,NEG_032,5500.0,1,1,DE
2024-09-01,aFRR,NEG_032,5562.07,5,5,DE
2024-09-01,aFRR,NEG_032,5675.0,1,1,DE
2024-09-01,aFRR,NEG_032,5800.86,5,5,DE
2024-09-01,aFRR,NEG_032,5850.0,1,1,DE
2024-09-01,aFRR,NEG_032,5998.0,1,1,DE
2024-09-01,aFRR,NEG_032,6025.0,1,1,DE
2024-09-01,aFRR,NEG_032,6039.66,5,5,DE
2024-09-01,aFRR,NEG_032,6200.0,1,1,DE
2024-09-01,aFRR,NEG_032,6278.45,5,5,DE
2024-09-01,aFRR,NEG_032,6285.0,1,1,DE
2024-09-01,aFRR,NEG_032,6375.0,1,1,DE
2024-09-01,aFRR,NEG_032,6517.24,5,5,DE
2024-09-01,aFRR,NEG_032,6550.0,1,1,DE
2024-09-01,aFRR,NEG_032,6725.0,1,1,DE
2024-09-01,aFRR,NEG_032,6756.03,5,5,DE
2024-09-01,aFRR,NEG_032,6816.0,1,1,DE
2024-09-01,aFRR,NEG_032,6817.0,3,3,DE
2024-09-01,aFRR,NEG_032,6900.0,1,1,DE
2024-09-01,aFRR,NEG_032,6994.83,5,5,DE
2024-09-01,aFRR,NEG_032,7075.0,1,1,DE
2024-09-01,aFRR,NEG_032,7233.62,5,5,DE
2024-09-01,aFRR,NEG_032,7250.0,1,1,DE
2024-09-01,aFRR,NEG_032,7351.0,1,1,DE
2024-09-01,aFRR,NEG_032,7425.0,1,1,DE
2024-09-01,aFRR,NEG_032,7472.41,5,5,DE
2024-09-01,aFRR,NEG_032,7600.0,1,1,DE
2024-09-01,aFRR,NEG_032,7634.0,1,1,DE
2024-09-01,aFRR,NEG_032,7711.21,5,5,DE
2024-09-01,aFRR,NEG_032,7775.0,1,1,DE
2024-09-01,aFRR,NEG_032,7950.0,1,1,DE
2024-09-01,aFRR,NEG_032,7950.0,4,4,DE
2024-09-01,aFRR,NEG_032,8000.0,1,1,DE
2024-09-01,aFRR,NEG_032,8125.0,1,1,DE
2024-09-01,aFRR,NEG_032,8300.0,1,1,DE
2024-09-01,aFRR,NEG_032,8417.0,1,1,DE
2024-09-01,aFRR,NEG_032,8438.0,3,3,DE
2024-09-01,aFRR,NEG_032,8452.0,1,1,DE
2024-09-01,aFRR,NEG_032,8475.0,1,1,DE
2024-09-01,aFRR,NEG_032,8650.0,1,1,DE
2024-09-01,aFRR,NEG_032,8825.0,1,1,DE
2024-09-01,aFRR,NEG_032,9000.0,1,1,DE
2024-09-01,aFRR,NEG_032,9151.0,1,1,DE
2024-09-01,aFRR,NEG_032,9175.0,1,1,DE
2024-09-01,aFRR,NEG_032,9270.0,1,1,DE
2024-09-01,aFRR,NEG_032,9350.0,1,1,DE
2024-09-01,aFRR,NEG_032,9483.0,1,1,DE
2024-09-01,aFRR,NEG_032,9525.0,1,1,DE
2024-09-01,aFRR,NEG_032,9700.0,1,1,DE
2024-09-01,aFRR,NEG_032,9875.0,1,1,DE
2024-09-01,aFRR,NEG_032,9999.0,3,3,DE
2024-09-01,aFRR,NEG_032,10050.0,1,1,DE
2024-09-01,aFRR,NEG_032,10059.0,3,3,DE
2024-09-01,aFRR,NEG_032,10089.0,1,1,DE
2024-09-01,aFRR,NEG_032,10119.0,1,1,DE
2024-09-01,aFRR,NEG_032,10225.0,1,1,DE
2024-09-01,aFRR,NEG_032,10400.0,1,1,DE
2024-09-01,aFRR,NEG_032,10548.0,1,1,DE
2024-09-01,aFRR,NEG_032,10575.0,1,1,DE
2024-09-01,aFRR,NEG_032,10750.0,1,1,DE
2024-09-01,aFRR,NEG_032,10907.0,1,1,DE
2024-09-01,aFRR,NEG_032,10925.0,1,1,DE
2024-09-01,aFRR,NEG_032,11087.0,1,1,DE
2024-09-01,aFRR,NEG_032,11614.0,1,1,DE
2024-09-01,aFRR,NEG_032,11680.0,3,3,DE
2024-09-01,aFRR,NEG_032,11725.0,1,1,DE
2024-09-01,aFRR,NEG_032,12056.0,1,1,DE
2024-09-01,aFRR,NEG_032,12543.0,1,1,DE
2024-09-01,aFRR,NEG_032,12680.0,1,1,DE
2024-09-01,aFRR,NEG_032,13024.0,1,1,DE
2024-09-01,aFRR,NEG_032,13301.0,3,3,DE
2024-09-01,aFRR,NEG_032,13361.0,1,1,DE
2024-09-01,aFRR,NEG_032,13746.0,1,1,DE
2024-09-01,aFRR,NEG_032,13992.0,1,1,DE
2024-09-01,aFRR,NEG_032,14179.0,1,1,DE
2024-09-01,aFRR,NEG_032,14812.0,1,1,DE
2024-09-01,aFRR,NEG_032,14900.0,58,58,DE
2024-09-01,aFRR,NEG_032,14922.0,1,1,DE
2024-09-01,aFRR,NEG_032,14960.0,1,1,DE
2024-09-01,aFRR,NEG_032,14998.0,20,20,DE
2024-09-01,aFRR,NEG_032,14999.0,3,3,DE
2024-09-01,aFRR,NEG_032,14999.02,5,5,DE
2024-09-01,aFRR,NEG_032,14999.03,5,5,DE
2024-09-01,aFRR,NEG_032,15000.0,2,2,DE
2024-09-01,aFRR,NEG_032,15000.0,1,1,DE
2024-09-01,aFRR,NEG_032,15000.0,1,1,DE
2024-09-01,aFRR,NEG_032,15000.0,1,1,DE
2024-09-01,aFRR,NEG_032,15000.0,1,1,DE
2024-09-01,aFRR,NEG_032,15000.0,1,1,DE
2024-09-01,aFRR,NEG_032,15000.0,1,1,DE
2024-09-01,aFRR,NEG_032,15000.0,1,1,DE
2024-09-01,aFRR,NEG_032,15000.0,1,1,DE
2024-09-01,aFRR,NEG_032,15000.0,2,2,DE
2024-09-01,aFRR,NEG_032,15000.0,1,1,DE
2024-09-01,aFRR,NEG_033,-1.1,1,1,DE
2024-09-01,aFRR,NEG_033,0.0,3,3,DE
2024-09-01,aFRR,NEG_033,0.01,1,1,DE
2024-09-01,aFRR,NEG_033,11.11,14,14,DE
2024-09-01,aFRR,NEG_033,49.34,1,1,DE
2024-09-01,aFRR,NEG_033,50.0,5,5,DE
2024-09-01,aFRR,NEG_033,61.57,1,1,DE
